code,name,name_normalized,sector_slug
32091045,"Encargados de Fabricación de Productos Textiles, en General","encargados de fabricacion de productos textiles, en general",reforma
32091054,Encargados de Fabricación Industrial de Marroquinería,encargados de fabricacion industrial de marroquineria,reforma
32091063,Encargados de Instalaciones de Procesamiento de Metales,encargados de instalaciones de procesamiento de metales,reforma
32091072,Encargados de Línea de Esmaltación en Industria Cerámica,encargados de linea de esmaltacion en industria ceramica,reforma
32091081,Encargados de Patronaje y Corte (Textil y Cuero),encargados de patronaje y corte (textil y cuero),reforma
32091090,Encargados de Proceso de Atomización y Molienda de Cerámica Industrial,encargados de proceso de atomizacion y molienda de ceramica industrial,reforma
32091102,Encargados de Taller de Soldadura y/o Jefes de Equipos de Soldadores,encargados de taller de soldadura y/o jefes de equipos de soldadores,reforma
32091111,Encargados de Taller y/o Jefes de Equipos de Chapistería y Caldereros,encargados de taller y/o jefes de equipos de chapisteria y caldereros,reforma
32091120,"Jefes de Equipo de Montadores de Maquinaria Mecánica, Eléctrica y/o Electrónica","jefes de equipo de montadores de maquinaria mecanica, electrica y/o electronica",reforma
32091139,"Jefes de Equipo de Montadores, en General","jefes de equipo de montadores, en general",reforma
32091148,Jefes de Equipo en Instalaciones para Fabricar Productos de Madera,jefes de equipo en instalaciones para fabricar productos de madera,reforma
32091157,Jefes de Equipo en Instalaciones para Fabricar Productos de Piel y Cuero,jefes de equipo en instalaciones para fabricar productos de piel y cuero,reforma
32091166,Jefes de Equipo en Instalaciones para Fabricar Productos Textiles,jefes de equipo en instalaciones para fabricar productos textiles,reforma
32091175,"Jefes de Equipos de Operadores de Máquinas para Trabajar Metales, en General","jefes de equipos de operadores de maquinas para trabajar metales, en general",reforma
33111016,Técnicos en Radioterapia,tecnicos en radioterapia,salud
33121019,Técnicos en Equipos de Radioelectrología Médica,tecnicos en equipos de radioelectrologia medica,salud
33121028,Técnicos en Medicina Nuclear,tecnicos en medicina nuclear,salud
33121037,Técnicos en Radiodiagnóstico,tecnicos en radiodiagnostico,salud
33131012,Técnicos en Anatomía Patológica y Citología,tecnicos en anatomia patologica y citologia,salud
33141015,Auxiliares de Laboratorio de Análisis Clínicos,auxiliares de laboratorio de analisis clinicos,salud
33141024,"Técnicos de Laboratorio Sanitario, en General","tecnicos de laboratorio sanitario, en general",salud
33151018,Técnicos Ortoprotésicos,tecnicos ortoprotesicos,salud
33161011,Mecánicos de Prótesis Dentales,mecanicos de protesis dentales,salud
33161020,Protésicos Dentales,protesicos dentales,salud
33171014,Técnicos en Audioprótesis,tecnicos en audioprotesis,salud
33211024,Higienistas Bucodentales,higienistas bucodentales,salud
33221018,Técnicos Superiores en Documentación Sanitaria,tecnicos superiores en documentacion sanitaria,salud
33231011,Técnicos Superiores en Dietética,tecnicos superiores en dietetica,salud
33241014,Auxiliares de Óptica,auxiliares de optica,salud
33251017,Masajistas Deportivos,masajistas deportivos,salud
33261010,Consejeros de Seguridad en el Transporte de Mercancías Peligrosas,consejeros de seguridad en el transporte de mercancias peligrosas,salud
33261029,Técnicos en Prevención y Control de Plagas,tecnicos en prevencion y control de plagas,salud
33261038,Técnicos en Salud Ambiental,tecnicos en salud ambiental,salud
33261047,"Técnicos en Seguridad y Salud en el Trabajo, en General","tecnicos en seguridad y salud en el trabajo, en general",salud
33261056,Técnicos en Tratamiento de Residuos Sólidos,tecnicos en tratamiento de residuos solidos,salud
33271013,Ayudantes de Veterinaria,ayudantes de veterinaria,salud
33291019,Educadores para la Salud,educadores para la salud,salud
33291028,Quiroprácticos,quiropracticos,salud
33291037,Técnicos en Prevención Comunitaria de Toxicomanías,tecnicos en prevencion comunitaria de toxicomanias,salud
33311014,"Técnicos en Terapias Alternativas (Naturopatía, Homeopatía, Acupuntura, Ayurvédica y Otras)","tecnicos en terapias alternativas (naturopatia, homeopatia, acupuntura, ayurvedica y otras)",salud
33391018,Otros Profesionales de las Terapias Alternativas,otros profesionales de las terapias alternativas,salud
34011010,Técnicos Comerciales en Entidad Financiera,tecnicos comerciales en entidad financiera,comercial
34011029,Técnicos de Operativa Interna de Entidad Financiera,tecnicos de operativa interna de entidad financiera,comercial
34021013,Gestores de Solvencia y Cobros,gestores de solvencia y cobros,comercial
34021022,Técnicos de Apoyo en Auditoría y/u Operaciones Financieras,tecnicos de apoyo en auditoria y/u operaciones financieras,comercial
34031016,"Técnicos en Contabilidad, en General","tecnicos en contabilidad, en general",comercial
34041019,Técnicos en Estadística,tecnicos en estadistica,comercial
34041028,Técnicos en Trabajos de Campo (Gestión Empresarial),tecnicos en trabajos de campo (gestion empresarial),comercial
34051012,Peritos Judiciales Calígrafos,peritos judiciales caligrafos,comercial
34051021,Tasadores de Inmuebles,tasadores de inmuebles,comercial
34051030,Tasadores de Vehículos,tasadores de vehiculos,comercial
34051049,"Tasadores, en General","tasadores, en general",comercial
35101019,Agentes Comerciales,agentes comerciales,comercial
35101028,"Delegados Comerciales, en General","delegados comerciales, en general",comercial
35101037,"Representantes de Comercio, en General","representantes de comercio, en general",comercial
35211011,Agentes de Seguros,agentes de seguros,comercial
35211020,Técnicos en Seguros,tecnicos en seguros,comercial
35221014,Agentes de Compras,agentes de compras,comercial
35221023,Técnicos en Comercio Exterior,tecnicos en comercio exterior,comercial
35221032,Técnicos en Gestión de Stocks y/o Almacén,tecnicos en gestion de stocks y/o almacen,comercial
35231017,Consignatarios,consignatarios,comercial
35311010,"Agentes de Aduanas, en General","agentes de aduanas, en general",comercial
35311029,Gestores de Aduanas,gestores de aduanas,comercial
35321013,Técnicos en Organización de Ferias y Eventos,tecnicos en organizacion de ferias y eventos,comercial
35331016,Agentes de Oficina de Colocación,agentes de oficina de colocacion,comercial
35341019,Administradores de Fincas Rústicas y Urbanas,administradores de fincas rusticas y urbanas,comercial
35341028,Agentes Comerciales Inmobiliario,agentes comerciales inmobiliario,comercial
35351012,Portavoces y Agentes de Relaciones Públicas,portavoces y agentes de relaciones publicas,comercial
35391014,"Representantes Artísticos, Deportivos y/o de Espectáculos","representantes artisticos, deportivos y/o de espectaculos",comercial
35391023,Representantes Publicitarios,representantes publicitarios,comercial
35391032,Subastadores,subastadores,comercial
36111015,Supervisores de Secretaría,supervisores de secretaria,comercial
36121018,Asistentes Jurídico-Legales,asistentes juridico-legales,comercial
36131011,Secretarios de Dirección,secretarios de direccion,comercial
36131020,"Secretarios, en General","secretarios, en general",comercial
36131039,"Técnicos Administrativos, en General","tecnicos administrativos, en general",comercial
36141014,Secretarios de Centros Médicos o Clínicas,secretarios de centros medicos o clinicas,comercial
36211014,Agentes Tributarios,agentes tributarios,comercial
36211023,Recaudadores de Impuestos,recaudadores de impuestos,comercial
36221017,Profesionales de Apoyo de la Administración Pública de Servicios Sociales,profesionales de apoyo de la administracion publica de servicios sociales,comercial
36231010,Profesionales de Apoyo de la Administración Pública de Servicios de Expedición de Licencias,profesionales de apoyo de la administracion publica de servicios de expedicion de licencias,comercial
36291018,Otros Profesionales de Apoyo de la Administración Pública para Tareas de Inspección y Control y Tareas Similares,otros profesionales de apoyo de la administracion publica para tareas de inspeccion y control y tareas similares,comercial
36311013,"Técnicos de la Policía Nacional, Autonómica y Local","tecnicos de la policia nacional, autonomica y local",comercial
36321016,Suboficiales de la Guardia Civil,suboficiales de la guardia civil,comercial
37111018,Oficiales de Notaría,oficiales de notaria,fitness
37111027,Técnicos de Servicios Jurídicos y/o Similares,tecnicos de servicios juridicos y/o similares,fitness
37121011,"Detectives, Agentes de Investigación Privada","detectives, agentes de investigacion privada",fitness
37131014,Agentes de Desarrollo Local,agentes de desarrollo local,fitness
37131023,Agentes de Desarrollo Social,agentes de desarrollo social,fitness
37131032,Mediadores Interculturales,mediadores interculturales,fitness
37131041,"Promotores de Igualdad de Oportunidades, en General","promotores de igualdad de oportunidades, en general",fitness
37131050,"Mediadores Sociales y Comunicativos de Personas Sordas o Sordociegas o con Dificultades de Comunicación, Lenguaje y Habla","mediadores sociales y comunicativos de personas sordas o sordociegas o con dificultades de comunicacion, lenguaje y habla",fitness
37131069,Técnicos en Integración Social,tecnicos en integracion social,fitness
37131078,Gestores Culturales,gestores culturales,fitness
37141017,Promotores de Igualdad de Oportunidades Entre Mujeres y Hombres,promotores de igualdad de oportunidades entre mujeres y hombres,fitness
37151010,"Animadores Comunitarios, en General","animadores comunitarios, en general",fitness
37151029,Animadores Geriátricos,animadores geriatricos,fitness
37151038,Animadores Socioculturales,animadores socioculturales,fitness
37151047,Monitores de Servicios a la Comunidad,monitores de servicios a la comunidad,fitness
37161013,Auxiliares Laicos de las Religiones,auxiliares laicos de las religiones,fitness
37211017,Atletas Profesionales,atletas profesionales,fitness
37211026,Boxeadores Profesionales,boxeadores profesionales,fitness
37211035,Ciclistas Profesionales,ciclistas profesionales,fitness
37211044,Deportistas Profesionales,deportistas profesionales,fitness
37211053,Futbolistas Profesionales,futbolistas profesionales,fitness
37211062,Jockeys Profesionales,jockeys profesionales,fitness
37211071,Jugadores de Baloncesto Profesionales,jugadores de baloncesto profesionales,fitness
37211080,Jugadores de Balonmano Profesionales,jugadores de balonmano profesionales,fitness
37211099,Patrones de Embarcaciones Deportivas a Motor,patrones de embarcaciones deportivas a motor,fitness
37211101,Patrones de Embarcaciones Deportivas a Vela,patrones de embarcaciones deportivas a vela,fitness
37211110,Pilotos Automovilistas Profesionales,pilotos automovilistas profesionales,fitness
37211129,Tenistas Profesionales,tenistas profesionales,fitness
37221010,Árbitros y/o Jueces Deportivos,arbitros y/o jueces deportivos,fitness
37221029,Entrenadores Deportivos,entrenadores deportivos,fitness
37231013,"Monitores Artes Marciales, Kárate y Otros","monitores artes marciales, karate y otros",fitness
37231022,Monitores de Aeróbic y Similares,monitores de aerobic y similares,fitness
37231031,Monitores de Aparatos de Gimnasio,monitores de aparatos de gimnasio,fitness
37231040,Monitores de Equitación,monitores de equitacion,fitness
37231059,Monitores de Mantenimiento Físico,monitores de mantenimiento fisico,fitness
37231068,Monitores de Yudo,monitores de yudo,fitness
37231077,Monitores y/o Animadores Deportivos,monitores y/o animadores deportivos,fitness
37231086,Preparadores Físicos,preparadores fisicos,fitness
37241016,Animadores Turísticos,animadores turisticos,fitness
37241025,Coordinadores de Tiempo Libre,coordinadores de tiempo libre,fitness
37241034,Monitores de Educación y Tiempo Libre,monitores de educacion y tiempo libre,fitness
37241043,Monitores Socio-Culturales,monitores socio-culturales,fitness
37241052,Promotores de Cursos de Cultura y Ocio,promotores de cursos de cultura y ocio,fitness
37311016,"Fotógrafos, en General","fotografos, en general",fitness
37311025,Reporteros y/o Informadores Gráficos,reporteros y/o informadores graficos,fitness
37311034,Técnicos de Laboratorio Foto/Cine,tecnicos de laboratorio foto/cine,fitness
37321019,"Decoradores de Cine, Televisión. y Teatro","decoradores de cine, television. y teatro",fitness
37321028,Decoradores de Escaparates,decoradores de escaparates,fitness
